SQA,Project ID,Application,Deliverable,Doc Version,"Doc ID, if needed",Approve or Disapprove,Date of Approval or Disapproval,Reason for Disapproval,Comments
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 42,A,18-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 67,D,18-Nov-2020,Incorrect Objective Evidence,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 68,D,18-Nov-2020,Inaccurate information,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 68,A,18-Nov-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-60,D,18-Nov-2020,Inaccurate information,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-61,FP,18-Nov-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-58,FP,18-Nov-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-62,FP,18-Nov-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-59,FP,18-Nov-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-69,FP,18-Nov-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-63,FP,18-Nov-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,IIVP results,1,"194, 193",A,18-Nov-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,IPDR,1,13,A,18-Nov-2020,,
Arun,AQC_VERA_Dallas_Spreadsheets,BSQ Device Simulator ,Validation Plan,1,26,A,18-Nov-2020,,
Arun,AQC_VERA_Dallas_Spreadsheets,BSQ Device Simulator ,Validation Plan,1,4,A,18-Nov-2020,,
Arun,AQC_VERA_Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,"61, 58, 62, 59, 69, 63, ",A,18-Nov-2020,,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,URS/FRS,1,"1337, 1197, 1196, ",A,18-Nov-2020,,
Lan,VERA/DIV_LC_CMS,BSQ Device Simulator ,System Architecture Description ,1,Req ID 1970,A-FP,19-Nov-2020,,
Lan,VERA/DIV_LC_CMS,BSQ Device Simulator ,Traceability,1,Req ID 3376,D,19-Nov-2020,Multiple Errors,Email
Lan,VERA/DIV_LC_CMS,BSQ Device Simulator ,Traceability,1,Req ID 3376,A,19-Nov-2020,,
Lan,VERA/DIV_LC_CMS,BSQ Device Simulator ,Certification Summary ,1,Req ID 3375,D,19-Nov-2020,Multiple Errors,Email
Lan,VERA/DIV_LC_CMS,BSQ Device Simulator ,Certification Summary ,1,Req ID 3375,A,19-Nov-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Change Request ,3,Req ID 823,A-FP,19-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 70,A-FP,19-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 78,D,19-Nov-2020,Inaccurate information,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 78,A,19-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 79,D,19-Nov-2020,Inaccurate information,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 79,A,19-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 80,A-FP,19-Nov-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-70,FP,19-Nov-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-66,D,19-Nov-2020,Multiple errors,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-72,D,19-Nov-2020,Multiple errors,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,System Certification Summary,1,540,A,19-Nov-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,FRS,1,Req ID 822,A-FP,20-Nov-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP,1,Test ID 915,D,20-Nov-2020,Multiple Errors,Email
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP,1,Test ID 915,A,20-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 102,A-FP,20-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 22,A-FP,20-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 24,A-FP,20-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 81,A-FP,20-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 82,A-FP,20-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 83,A-FP,20-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 86,D,20-Nov-2020,Incorrect Objective Evidence,Email
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 86,A,20-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 87,A-FP,20-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 67,A,20-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 72,D,20-Nov-2020,Inaccurate information,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 72,A,20-Nov-2020,,
Lan,VERA/DIV_LC_CMS,BSQ Device Simulator ,IIVP,1,RUN ID83,A-FP,23-Nov-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,IIVP,1,Test ID 47,A-FP,23-Nov-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,IIVP,1,Test ID 48,A-FP,23-Nov-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,IIVP,1,Test ID 49,A-FP,23-Nov-2020,,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,IIVP,1,Test ID 50,A-FP,23-Nov-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol Results,1,Run ID 89,A-FP,23-Nov-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-892,D,23-Nov-2020,Multiple errors,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,CII,1,Req ID 826,D,24-Nov-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,CII,1,Req ID 826,A,24-Nov-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,3,TP-603,FP,24-Nov-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,System Certification Summary,1,Req ID-1651,D,24-Nov-2020,Inaccurate information,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP,1,Test ID 619,D,25-Nov-2020,Multiple Errors,Email
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP,1,Test ID 619,A,25-Nov-2020,,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,Test Protocol,1,"905, 923, 924, 918, 919, 920, 925, 926, 927",A,30-Nov-2020,,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,IPDR,1,21,D,30-Nov-2020,Inaccurate information,VERA
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,IPDR,1,21,A,30-Nov-2020,,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,Test Protocol,1,"892, 893, 894, 895, 896, 897, 898",A,30-Nov-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-76,A,1-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-71,A,1-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-67,A,1-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-60,A,1-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-75,A,1-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-74,A,1-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-70,A,1-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-64,A,1-Dec-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,IPDR,1,"29, 33, 37, 14",A,1-Dec-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,System Certification Summary,1,Req ID 913,D,2-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,System Certification Summary,1,Req ID 913,D,3-Dec-2020,Multiple Errors,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,ACR,1,"25, 26, 30, 7",A,4-Dec-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Software Change Request,1,542,A,4-Dec-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 143,D,4-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,System Certification Summary,1,Req ID 913,A,4-Dec-2020,N/A,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,CII,1,539,A,6-Dec-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 133,D,6-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 137,D,6-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,IIVP results,1,Run ID 90,A-FP,6-Dec-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,IIVP results,1,Run ID 91,A-FP,6-Dec-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,IIVP results,1,Run ID 92,A-FP,6-Dec-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,IIVP results,1,Run ID 93,A-FP,6-Dec-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,IIVP results,1,Run ID 94,A-FP,6-Dec-2020,,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,Test Protocol,1,"946, 950, 954, 955, 956, 951, 952, 953, 934, 923, ",A,7-Dec-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Test Protocol Results,1,"244, 245, 243, 241, 242, 246, 248, 247, 245",A,7-Dec-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 143,D,7-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 144,D,7-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 145,D,7-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 148,D,7-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 930,D,7-Dec-2020,Insufficient testing,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 931,D,7-Dec-2020,Insufficient testing,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 932,D,7-Dec-2020,Insufficient testing,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP results,1,Run ID 492 ,A-FP,8-Dec-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP results,1,Run ID 494 ,A-FP,8-Dec-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP results,1,Run ID 495 ,A-FP,8-Dec-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP results,1,Run ID 493 ,A-FP,8-Dec-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,System Certification Summary,1,965,A,8-Dec-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Test Protocol,1,"1094, 1095, 1096, 1098, 1196, 1102",A,8-Dec-2020,,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,IPDR,1,"22, 23, 24, 25",D,8-Dec-2020,Inaccurate information,
Arun,AQC_VERA_Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,"66, 75, 78, 67, 76, 77",A,8-Dec-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,Traceability,7,406,A,8-Dec-2020,,
Arun,AQC_VERA_Dallas_Camstar,BSQ Device Simulator ,System Certification Summary,1,549,A,8-Dec-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 152,D,8-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 149,D,8-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 150,D,8-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 930,D,8-Dec-2020,Multiple Errors,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Run ID 496 ,A-FP,9-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Other,4,Req ID-26,FP,9-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol,2,Test ID-16,FP,9-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-66,FP,9-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-67,FP,9-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-75,FP,9-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-76,FP,9-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-77,FP,9-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-78,FP,9-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,2,Test ID-79,D,9-Dec-2020,Multiple Errors,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Other,5,Req ID-26,D,9-Dec-2020,Multiple Errors,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,IPDR,1,"22, 23, 24, 25",A,9-Dec-2020,,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 146,D,9-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 147,D,9-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 153,D,9-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 151,D,9-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 966,D,9-Dec-2020,Insufficient testing,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 967,D,9-Dec-2020,Insufficient testing,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 979,D,9-Dec-2020,Insufficient testing,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 983,D,9-Dec-2020,Insufficient testing,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,Test Protocol Results,1,"454, 458, 358, 395, 371, 451, 360, 378, 458, 339, ",D,10-Dec-2020,Insufficient testing,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 966,D,10-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 979,D,10-Dec-2020,Multiple Errors,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 983,D,10-Dec-2020,Multiple Errors,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,Test Protocol Results,1,"454, 458, 358, 395, 371, 451, 360, 378, 458, 339, ",A,11-Dec-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 930,A,11-Dec-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 931,A,11-Dec-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 932,A,11-Dec-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 966,A,11-Dec-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 967,A,11-Dec-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 979,A,11-Dec-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,Req ID 983,A,11-Dec-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,Traceability,1,577,A,12-Dec-2020,,
Arun,AQC_VERA_Dallas_ADMS,BSQ Device Simulator ,System Certification Summary,1,965,A,12-Dec-2020,,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,Test Protocol Results,1,"473, 348, 387, 455, 482, 448, 476, 477, 404, 406, 427, 430, 357, 360, 484, 473, 454, 458, 358, 395, 371,  ",A,12-Dec-2020,,
Arun,AQC_VERA_Dallas_Spreadsheets,BSQ Device Simulator ,IPDR,1,"2, 3",A,12-Dec-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Traceability,1,1825,D,14-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,Traceability,1,1825,A,14-Dec-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,System Certification Summary,1,1427,D,14-Dec-2020,Multiple Errors,Email
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,System Certification Summary,1,1427,A,14-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1009,D,14-Dec-2020,Multiple errors,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Test Protocol,1,Test ID 149,D,14-Dec-2020,Multiple Errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1009,D,15-Dec-2020,Multiple errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1011,D,15-Dec-2020,Multiple errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1010,D,15-Dec-2020,Multiple errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1012,D,15-Dec-2020,Multiple errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1013,D,15-Dec-2020,Multiple errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1009,A,16-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1011,A,16-Dec-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,FRS,1,Req ID 1106,D,16-Dec-2020,Requirement deficiency,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,FRS,1,Req ID 1648,D,16-Dec-2020,Requirement deficiency,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,FRS,1,Req ID 1648,D,16-Dec-2020,Requirement deficiency,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,FRS,1,Req ID 1649,D,16-Dec-2020,Requirement deficiency,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,FRS,1,Req ID 1650,D,16-Dec-2020,Requirement deficiency,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,FRS,1,Req ID 1810,D,16-Dec-2020,Requirement deficiency,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,FRS,1,Req ID 1813,D,16-Dec-2020,Requirement deficiency,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,FRS,1,Req ID 1814,D,16-Dec-2020,Requirement deficiency,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,IPDR,1,"28, 32, 48, 50",D,17-Dec-2020,Inaccurate information,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,IPDR,1,"42, 43, 46, 47",A,18-Dec-2020,,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,IPDR,1,"28, 32, 48, 50",A,19-Dec-2020,,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,Test Protocol,1,"981, 982, 984, 985, 986, 987, 988, 962, 963, 964, 977, 978, 980, 981, 982, 984, 942",A,20-Dec-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP results,1,Run ID 638 ,A-FP,21-Dec-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP results,1,Run ID 639 ,A-FP,21-Dec-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP results,1,Run ID 640 ,A-FP,21-Dec-2020,,
Lan,VERA/Dallas_R_D Tools,BSQ Device Simulator ,IIVP results,1,Run ID 641,A-FP,21-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1010,A,21-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1012,D,21-Dec-2020,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1012,A,21-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1013,D,21-Dec-2020,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1013,A,21-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1001,D,21-Dec-2020,inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1000,D,21-Dec-2020,inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-989,D,21-Dec-2020,inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-992,D,21-Dec-2020,Multiple errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-989,D,22-Dec-2020,inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-992,D,22-Dec-2020,Multiple errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-991,D,22-Dec-2020,inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1000,A,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-783,D,22-Dec-2020,Multiple errors,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-1001,A,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-999,FP,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-990,D,22-Dec-2020,inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-990,A,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-991,D,22-Dec-2020,inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-991,A,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,2,TP-939,FP,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,2,TP-982,FP,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-995,FP,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-783,A,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,2,TP-895,FP,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-989,A,22-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol,1,TP-992,A,22-Dec-2020,,
Arun,AQC_VERA_Dallas_R_D_Tools,BSQ Device Simulator ,IPDR,1,"54, 55, 56",A,23-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-77,P,28-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-79,P,28-Dec-2020,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-80,FP,28-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-512,FP,29-Dec-2020,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-748,F,6-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-748,P,6-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-764,F,6-Jan-2021,Inaccurate information,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-771,FP,6-Jan-2021,,
Ken,Dallas R_D Tools,BSQ Device Simulator ,Test Protocol Results,1,Test ID-776,F,6-Jan-2021,Inaccurate information,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,1,Test ID-81,F,11-Jan-2021,Inaccurate information,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,2,Test ID-82,FP,11-Jan-2021,,
Ken,Dallas_Spreadsheets,BSQ Device Simulator ,Test Protocol Results,2,Test ID-84,FP,11-Jan-2021,,
